Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
1998-08-11,0.2669701639288311,0.0,0.0,0.48910148853400215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729173728293187
1998-08-12,-0.19995517166061227,0.0,0.0,-0.3719326789429571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33752326074736405
1998-08-13,0.2636869827603687,0.0,0.0,0.42165810294984474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350363269098535
1998-08-14,-0.004714389110945683,0.0,0.0,0.28593589916052986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14115738997101213
1998-08-17,-0.21779653277080946,0.0,0.0,-0.404946247258516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2808666736483614
1998-08-18,-0.30949333363278186,0.0,0.0,-0.5923311737118079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5120341803800431
1998-08-19,0.10995665985722036,0.0,0.0,0.20062237306445874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447265891370277
1998-08-20,0.17611448636689375,0.0,0.0,0.3908621660359024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21261165520582614
1998-08-21,0.0966826919211774,0.0,0.0,0.37698981246057195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998789898983599
1998-08-24,-0.006024215950028999,0.0,0.0,-0.21684687759285726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07449167139619695
1998-08-25,-0.0545971520324513,0.0,0.0,-0.10004047504138436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07533018790400747
1998-08-26,0.10553237091431433,0.0,0.0,0.2773052240767957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33159724959638837
1998-08-27,0.8089189668067529,0.0,0.0,1.7903986944289403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889414324439376
1998-08-28,0.02880878469082071,0.0,0.0,0.049264094185138996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24456039529401008
1998-08-31,0.624744232767346,0.0,0.0,0.9267811195981095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073494988599084
1998-09-01,-0.25681291608675705,0.0,0.0,-0.2853126432225772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2231780512479321
1998-09-02,0.0675816537984848,0.0,0.0,0.06776507915609042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06403888438994965
1998-09-03,0.0639199684893843,0.0,0.0,0.06947664525878383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07996233711214673
1998-09-04,0.012637404024835597,0.0,0.0,0.06809834726232822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01908816254594159
1998-09-08,-0.2976265107752085,0.0,0.0,-0.41539873250641857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33203778946092777
1998-09-09,0.23775608036326323,0.0,0.0,0.3211191545466614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18045475207583883
1998-09-10,0.23975618630496354,0.0,0.0,0.19929230150377353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16881150108594145
1998-09-11,-0.22372056516861527,0.0,0.0,-0.27021863403647073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21249481985717833
1998-09-14,-0.06422278131003845,0.0,0.0,-0.1969128429468292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11129212725457482
1998-09-15,-0.08658967923096439,0.0,0.0,-0.0860880550907509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06373801834078441
1998-09-16,-0.0904237211004214,0.0,0.0,-0.14044735539298847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642000818493843
1998-09-17,0.27327247095951734,0.0,0.0,0.5182004037000643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25206333776252166
1998-09-18,-0.013249566432688376,0.0,0.0,-0.05321707009319654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08292809617147712
1998-09-21,-0.041785628119609175,0.0,0.0,0.007730912347692742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08508286445904767
1998-09-22,0.03871516366174066,0.0,0.0,-0.10354433641659921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09599685465156249
1998-09-23,-0.28923572041059653,0.0,0.0,-0.5600513248091131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780006670965196
1998-09-24,0.27416635524921174,0.0,0.0,0.7788671807847996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37466100087512544
1998-09-25,-0.03763317210207673,0.0,0.0,0.02136533047437683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16237940789467886
1998-09-28,-0.12523114732171303,0.0,0.0,-0.15713267035134182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035951045116981994
1998-09-29,0.07247180308359646,0.0,0.0,0.049269221857360046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115903304473334
1998-09-30,0.28661336121580927,0.0,0.0,0.6001348730436624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30838409186474824
1998-10-01,0.18103332565988395,0.0,0.0,0.3564740103346138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4891273410136785
1998-10-02,-0.15475212435323182,0.0,0.0,-0.17560592179004164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011218827866360637
1998-10-05,0.08639632428895849,0.0,0.0,0.22268723927663503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33464990877768064
1998-10-06,0.0026820566390171052,0.0,0.0,0.00857414299098802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08683927874819819
1998-10-07,-0.013382044205841548,0.0,0.0,0.13339609013583353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207342652578903
1998-10-08,0.0027090265594114094,0.0,0.0,0.04320683332304065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282853566472496
1998-10-09,-0.1620862767944592,0.0,0.0,-0.15189415728452993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19020609431885838
1998-10-12,-0.0598012366427455,0.0,0.0,-0.13027108356167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16312578169918968
1998-10-13,0.06478836141360733,0.0,0.0,0.035301727223570945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12861611613104085
1998-10-14,-0.051885157920972036,0.0,0.0,-0.09331918777787374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10044119634454796
1998-10-15,-0.44158319938950474,0.0,0.0,-0.5879830991432737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24303384761258817
1998-10-16,-0.056060773654682206,0.0,0.0,-0.007828853503642486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043583658544433024
1998-10-19,-0.08284385870126387,0.0,0.0,-0.09466261104545803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12657682673367687
1998-10-20,-0.05455975736580643,0.0,0.0,-0.17362470482273873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892907635244059
1998-10-21,-0.03721904439943802,0.0,0.0,0.12531892559603586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17488536309072056
1998-10-22,-0.112257378962486,0.0,0.0,-0.47500495514474483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16270643900833792
1998-10-23,0.3142481631853642,0.0,0.0,0.7691075616369836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060172958141717414
1998-10-26,-0.012118978914860468,0.0,0.0,-0.25017734706542394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20221507181400655
1998-10-27,0.12885617341570454,0.0,0.0,0.26498752383043644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05878513507961025
1998-10-28,0.04657162991247232,0.0,0.0,0.06323774550613015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14960099949663552
1998-10-29,-0.3334620807281077,0.0,0.0,-0.823891140819613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17498012153553655
1998-10-30,-0.14622523407108368,0.0,0.0,-1.0455103395814909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1500868247548901
