Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
1998-10-26,-1.0506839741467082,0.0,0.0,-1.5754599987311306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.562778987215324
1998-10-27,-11.503737077299414,0.0,0.0,-1.7942111883580796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2319208669620116
1998-10-28,-0.5920050197120124,0.0,0.0,-0.6981180172406811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6944790421181217
1998-10-29,-8.493659852522281,0.0,0.0,-14.852362257643277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005334717264880662
1998-10-30,-0.7077189015015679,0.0,0.0,-0.776519464717356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2923503948232754
1998-11-02,1.404096125652471,0.0,0.0,2.140964521430279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621990024221466
1998-11-03,-1.3207049419020152,0.0,0.0,-1.4260726994285582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4158334673600785
1998-11-04,-3.647874324016605,0.0,0.0,-2.4722286324786884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8353493851443305
1998-11-05,0.01089635785785048,0.0,0.0,0.27579973755267284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6223862144481539
1998-11-06,-0.707920743652894,0.0,0.0,-0.7785201225056049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769548524543777
1998-11-09,-3.282227911521906,0.0,0.0,-3.356460395876068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7716902300561392
1998-11-10,-0.5409421264158667,0.0,0.0,-0.6126040893359176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015352049199217399
1998-11-11,-0.31714210485325756,0.0,0.0,1.4063334991022995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7661822629993138
1998-11-12,-2.0030061391465095,0.0,0.0,-0.8321349526396586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1540526118428076
1998-11-13,2.2844992658184236,0.0,0.0,-9.755869387690518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7205053717090663
1998-11-16,-0.045224410777218504,0.0,0.0,-0.2360064680115841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.466612854504833
1998-11-17,-1.4402751505143792,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210411849717404
1998-11-18,-2.88300111423676,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11344136361673707
1998-11-19,-0.8898703562790942,0.0,0.0,0.44599647472810866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637653614336796
1998-11-20,13.346543117079177,0.0,0.0,-0.1326450101956218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62090634319218
1998-11-23,1.097037063155684,0.0,0.0,2.11937617952323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743601764657314
1998-11-24,-1.4103858154299438,0.0,0.0,-1.2664350332299592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.228669673308981
1998-11-25,-1.0314804785201837,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6848665738183435
1998-11-27,3.0138118875919115,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998947222556976
1998-11-30,-20.467216031087943,0.0,0.0,-4.828875190784399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1089919668751897
1998-12-01,-1.1909138278895344,0.0,0.0,-1.4573474285063925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.83812103919775
1998-12-02,-2.132187389763167,0.0,0.0,-1.2262477625396315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1532743159196819
1998-12-03,2.7481930919047173,0.0,0.0,4.652949416679436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807352996415605
1998-12-04,-1.8887553835869013,0.0,0.0,-2.5908238016412315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.219458978131755
1998-12-07,-0.8532488152693721,0.0,0.0,-0.8191981088896236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2511511298111704
1998-12-08,-2.74559222629881,0.0,0.0,-1.939990920548587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1542645964444815
1998-12-09,-0.42614649457534126,0.0,0.0,-1.4136226089244421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6681226990648526
1998-12-10,6.148057314731942,0.0,0.0,-8.914294956498342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1823087498054146
1998-12-11,-0.8209502598399083,0.0,0.0,-1.1371595537189343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3940311645784669
1998-12-14,3.664343937895082,0.0,0.0,-15.368828768467402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.642630704313118
1998-12-15,-2.1917901619882874,0.0,0.0,-1.8961935180785636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7553914409710276
1998-12-16,-1.19793710590238,0.0,0.0,-1.0518531214520845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0693182354439053
1998-12-17,-3.4640748280312343,0.0,0.0,-12.916138399370839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.671538738248135
1998-12-18,-0.8235824439788614,0.0,0.0,-0.7337502007002175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20353759309981934
1998-12-21,6.278211120674255,0.0,0.0,2.2898712597819753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20300780041502553
1998-12-22,-0.520120384620677,0.0,0.0,-0.6836430640496616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3206051094781979
1998-12-23,2.215766776758307,0.0,0.0,3.7435057407321617,inf,inf,inf,inf,inf,inf,-inf,inf,inf,-4.048351242242937
1998-12-24,-0.9821672018726153,0.0,0.0,-1.2055748081882744,1.1912527124699985,-1.2528355007250802,-0.5520760251281069,-0.24401958598737694,-1.1594357241311581,-1.0714554341812352,-5.39355810011781,-0.728327448645132,3.267192878787723,-1.1798783864973723
