Date,Dow_Jones,Gold,Real_Estate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
1998-12-02,-0.005649544614825919,0.0,0.0,-0.0029226620517214252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00426202822832189
1998-12-03,-0.021177461622725602,0.0,0.0,-0.016520361214080737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020489074174230737
1998-12-04,0.018821434414989513,0.0,0.0,0.026280351560966864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024985585455373105
1998-12-07,0.002762226289378944,0.0,0.0,0.004751737461324179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018710427439262656
1998-12-08,-0.004820669526272803,0.0,0.0,-0.004466600243114627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028863565382216683
1998-12-09,-0.0027678892489222395,0.0,0.0,0.0018481054316923373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007701153397223326
1998-12-10,-0.019777958569294096,0.0,0.0,-0.014620996048050006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016806294442354153
1998-12-11,-0.0035393216378312164,0.0,0.0,0.002004686049962512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066222037713694615
1998-12-14,-0.016519815208669297,0.0,0.0,-0.028815006643452268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03074444655917774
1998-12-15,0.019686368329752124,0.0,0.0,0.025824206852044895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023224091788194068
1998-12-16,-0.0038967598651689084,0.0,0.0,-0.0013383436836515994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016098530625449081
1998-12-17,0.00960170338561861,0.0,0.0,0.015955230445737767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01717960931983531
1998-12-18,0.0016938173226435094,0.0,0.0,0.0042489801246434755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02067630565118983
1998-12-21,0.012327450827186892,0.0,0.0,0.013976413842202051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024873756982146666
1998-12-22,0.005915221105014412,0.0,0.0,0.004421599410387778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007974653580395286
1998-12-23,0.019025439194916727,0.0,0.0,0.020973490685408658,0.010502164444299522,0.020819854862976772,0.014745145201394028,0.017450001153193728,0.02389077589181965,0.02417473709307294,-0.0041906627755287085,0.02247196960871678,0.004294488206007641,0.024309545148254896
1998-12-24,0.0003394663731635106,0.0,0.0,-0.004311703460789795,0.023014700412679723,-0.005263656569375996,0.006605888439819463,0.013192523158320757,-0.003809808157554495,-0.001727591213484314,0.01841141755946718,0.006104745945609169,0.018326487529756852,-0.004372761757753141
