,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
1997-02-28,1.17,1.3399999999999999,0.46999999999999975,0.8200000000000003,0.16999999999999993,0.2400000000000002,1.0900000000000007
1997-03-07,1.17,1.3500000000000005,0.47000000000000064,0.8300000000000001,0.1800000000000006,0.2599999999999998,1.2699999999999996
1997-03-14,1.29,1.4699999999999998,0.5300000000000002,0.8900000000000006,0.17999999999999972,0.2400000000000002,1.13
1997-03-21,1.2000000000000002,1.33,0.4500000000000002,0.79,0.1299999999999999,0.21999999999999975,1.2000000000000002
1997-04-04,1.4900000000000002,1.63,0.47999999999999954,0.8099999999999996,0.13999999999999968,0.21999999999999975,1.2599999999999998
1997-04-11,1.54,1.6700000000000008,0.4500000000000002,0.7599999999999998,0.13000000000000078,0.1899999999999995,1.17
1997-04-18,1.4400000000000004,1.5499999999999998,0.41999999999999993,0.75,0.10999999999999943,0.21999999999999975,1.3200000000000003
1997-04-25,1.5200000000000005,1.6300000000000008,0.40000000000000036,0.71,0.11000000000000032,0.1999999999999993,1.1399999999999997
1997-05-02,1.2999999999999998,1.4399999999999995,0.41999999999999993,0.7300000000000004,0.13999999999999968,0.22000000000000064,1.33
1997-05-09,1.3199999999999994,1.4799999999999995,0.4299999999999997,0.7299999999999995,0.16000000000000014,0.21999999999999975,1.2700000000000005
1997-05-16,1.3499999999999996,1.5,0.41999999999999993,0.7199999999999998,0.15000000000000036,0.20999999999999996,1.21
1997-05-23,1.4100000000000001,1.5600000000000005,0.4900000000000002,0.8200000000000003,0.15000000000000036,0.25,1.1799999999999997
1997-05-30,1.5499999999999998,1.71,0.4500000000000002,0.7700000000000005,0.16000000000000014,0.25,1.2700000000000005
1997-06-06,1.3199999999999994,1.4399999999999995,0.3899999999999997,0.7299999999999995,0.1200000000000001,0.27000000000000046,1.3399999999999999
1997-06-13,1.2999999999999998,1.4299999999999997,0.39999999999999947,0.7599999999999998,0.1299999999999999,0.3000000000000007,1.29
1997-06-20,1.1899999999999995,1.29,0.35000000000000053,0.7000000000000002,0.10000000000000053,0.28000000000000025,1.2400000000000002
1997-06-27,1.1999999999999993,1.3099999999999996,0.4299999999999997,0.79,0.11000000000000032,0.29000000000000004,1.12
1997-07-11,0.9900000000000002,1.0900000000000007,0.34000000000000075,0.6900000000000004,0.10000000000000053,0.2999999999999998,1.2399999999999993
1997-07-18,0.9199999999999999,1.0,0.33000000000000007,0.6699999999999999,0.08000000000000007,0.27999999999999936,1.2299999999999995
1997-07-25,0.8399999999999999,0.9399999999999995,0.3099999999999996,0.6399999999999997,0.09999999999999964,0.27000000000000046,1.25
1997-08-01,0.7999999999999998,0.9199999999999999,0.3100000000000005,0.6299999999999999,0.1200000000000001,0.2599999999999998,1.1600000000000001
1997-08-08,0.9400000000000004,1.0899999999999999,0.3600000000000003,0.7200000000000006,0.14999999999999947,0.2599999999999998,1.08
1997-08-15,0.8099999999999996,0.9799999999999995,0.39999999999999947,0.7800000000000002,0.16999999999999993,0.3000000000000007,1.2700000000000005
1997-08-22,0.96,1.13,0.39999999999999947,0.7699999999999996,0.16999999999999993,0.29000000000000004,1.08
1997-08-29,0.9799999999999995,1.0999999999999996,0.3700000000000001,0.7200000000000006,0.1200000000000001,0.27000000000000046,1.2400000000000002
1997-09-05,1.0700000000000003,1.2000000000000002,0.3899999999999997,0.7399999999999993,0.1299999999999999,0.28000000000000025,1.1600000000000001
1997-09-12,1.0700000000000003,1.1900000000000004,0.3600000000000003,0.7300000000000004,0.1200000000000001,0.2999999999999998,1.2400000000000002
1997-09-19,0.9500000000000002,1.0300000000000002,0.28000000000000025,0.6300000000000008,0.08000000000000007,0.29000000000000004,1.29
1997-09-26,1.0,1.0899999999999999,0.28000000000000025,0.6299999999999999,0.08999999999999986,0.29000000000000004,1.2000000000000002
1997-10-03,0.8599999999999994,0.9799999999999995,0.29000000000000004,0.6299999999999999,0.1200000000000001,0.29000000000000004,1.2999999999999998
1997-10-10,0.8900000000000006,1.0100000000000007,0.29000000000000004,0.6299999999999999,0.1200000000000001,0.29000000000000004,1.1099999999999994
1997-10-17,1.0200000000000005,1.1100000000000003,0.2599999999999998,0.5999999999999996,0.08999999999999986,0.27000000000000046,1.17
1997-10-24,0.79,0.8599999999999994,0.21999999999999975,0.5599999999999996,0.0699999999999994,0.29000000000000004,1.3399999999999999
1997-10-31,0.5099999999999998,0.6299999999999999,0.20999999999999996,0.5800000000000001,0.1200000000000001,0.3100000000000005,1.37
1997-11-07,0.5,0.5900000000000007,0.1900000000000004,0.54,0.09000000000000075,0.23999999999999932,1.3399999999999999
1997-11-14,0.5300000000000002,0.5900000000000007,0.16000000000000014,0.4900000000000002,0.0600000000000005,0.22999999999999954,1.37
1997-11-21,0.5199999999999996,0.5700000000000003,0.14000000000000057,0.4500000000000002,0.05000000000000071,0.21999999999999975,1.3599999999999994
1997-11-28,0.6100000000000003,0.6400000000000006,0.10000000000000053,0.3600000000000003,0.03000000000000025,0.17999999999999972,1.3099999999999996
1997-12-05,0.5700000000000003,0.6200000000000001,0.1200000000000001,0.3600000000000003,0.04999999999999982,0.16999999999999993,1.2300000000000004
1997-12-12,0.5300000000000002,0.5600000000000005,0.11000000000000032,0.40000000000000036,0.03000000000000025,0.20000000000000018,1.4299999999999997
1997-12-19,0.3700000000000001,0.3899999999999997,0.05999999999999961,0.33999999999999986,0.019999999999999574,0.20000000000000018,1.3500000000000005
1997-12-26,0.3700000000000001,0.40000000000000036,0.05999999999999961,0.2999999999999998,0.03000000000000025,0.15000000000000036,1.2400000000000002
1998-01-02,0.3099999999999996,0.34999999999999964,0.08000000000000007,0.35000000000000053,0.040000000000000036,0.1900000000000004,1.3600000000000003
1998-01-09,0.16999999999999993,0.35000000000000053,0.23000000000000043,0.5999999999999996,0.1800000000000006,0.3099999999999996,1.54
1998-01-16,0.2699999999999996,0.3899999999999997,0.1900000000000004,0.5200000000000005,0.1200000000000001,0.2699999999999996,1.3499999999999996
1998-01-23,0.3600000000000003,0.5300000000000002,0.28000000000000025,0.6200000000000001,0.16999999999999993,0.28000000000000025,1.29
1998-01-30,0.1999999999999993,0.33999999999999986,0.20999999999999996,0.5599999999999996,0.14000000000000057,0.29000000000000004,1.5899999999999999
1998-02-06,0.3100000000000005,0.4500000000000002,0.2400000000000002,0.6100000000000003,0.13999999999999968,0.2999999999999998,1.4100000000000001
1998-02-13,0.22000000000000064,0.27000000000000046,0.1299999999999999,0.5599999999999996,0.04999999999999982,0.35999999999999943,1.5699999999999994
