Date,Dow_Jones,Gold,Real_Estate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
2013-08-27,1.1415041243212425,0.5235055141168293,1.818337954955492,1.0181181423577885,1.51655964561412,2.102429723458695,0.9273137991138669,1.2677964242712993,0.7000630831875057,0.8904220602064579,1.0388981481078867,1.1281939517863984,1.405854670091231,1.2795314913641465
2013-08-28,1.1451655397381941,0.496014076432857,1.813569786880514,1.0216689639815026,1.5145817683250336,2.1190736454230983,0.9288564446522971,1.2687028465279513,0.7007007822412346,0.8828326322366009,1.042377691381698,1.1324747825887185,1.411250696474567,1.2836756845065793
2013-08-29,1.1465836355843548,0.5044947023913132,1.8151669884068096,1.0232554638238889,1.5178021165404432,2.108644377840863,0.9314230999308335,1.2716467268979024,0.7061184335638284,0.8869117424741624,1.0365091586022297,1.1355202619281322,1.4160982844905912,1.291175635927804
2013-08-30,1.143886169373225,0.49012891367567635,1.8075138121296206,1.0200878238808535,1.5160737109633076,2.1082763681212167,0.9268149189592183,1.2660023467917636,0.70136390315293,0.8899576141233423,1.0373142820325258,1.131675090269845,1.4098958128421104,1.2827702741538607
2013-09-03,1.1456453535037168,0.49972714572746035,1.7991591212716513,1.0246094671675607,1.5220097031624142,2.1156323324170514,0.9350453047751734,1.2723600789552765,0.7023194078065811,0.8891984117181471,1.0257863657195223,1.1381763002888274,1.4170038178492586,1.2891047624478802
2013-09-04,1.152869270412181,0.5060651824614919,1.8062878764953783,1.0328828860692905,1.53135314402966,2.120987144071662,0.9426983449851221,1.2825132298600896,0.7118642867706095,0.8955307792685137,1.0257863657195223,1.1496817247587594,1.427504918930624,1.2991888652315662
2013-09-05,1.1524665334064714,0.46932632469941293,1.7977617939639494,1.0341497424099633,1.533058618865497,2.1243766382252316,0.9452297685207491,1.2849704709424121,0.7124947570451867,0.8940205965615293,1.0217177928275047,1.1510791971193863,1.4278453738428862,1.3018580577123584
2013-09-06,1.1522654603137665,0.48676174484223955,1.8160968815755816,1.0346315445833996,1.5318425450743747,2.124256055956824,0.9452297685207491,1.2845248321715117,0.7131247610207792,0.8965414988279681,1.0287983879268399,1.151477638092287,1.4266534911305344,1.3021942300044616
2013-09-09,1.161521641541915,0.47390917520861564,1.8358546715053334,1.044207838748184,1.5469389295172982,2.1354769161917497,0.9568458438304965,1.2970078714646731,0.7250857128065091,0.9035816811491448,1.0323138300094086,1.1576527922865874,1.4355197611585746,1.3148089282571465
2013-09-10,1.1702944557192245,0.434849598958443,1.8346046111874195,1.051604968933622,1.5558137899154152,2.1358347582873694,0.9688278842399993,1.3115392144501201,0.7313065507107788,0.9045810409189081,1.0401281805704403,1.1639885857139984,1.4451528149648236,1.3209716317178266
2013-09-11,1.1792540501511968,0.4431295024232641,1.8414883410910203,1.054743391563144,1.5619952523810807,2.1434685517307823,0.9698146874329572,1.315662334111263,0.7266696652988817,0.9118143706702693,1.030235240535402,1.1706772204809504,1.4525181216903211,1.3198962795489935
2013-09-12,1.1784705555747368,0.38713848917032867,1.835117772015602,1.05208702175265,1.5515987599820034,2.137550087439993,0.9624216227702188,1.311556144760166,0.7276016349210436,0.9120618636064972,1.0275348150561636,1.1691140295226248,1.4501917591990057,1.317469429946227
2013-09-13,1.1827833992568566,0.4005824553390471,1.8373072331300122,1.0543361073623287,1.5582843461641338,2.137192705453367,0.9654009306939925,1.3143772633431998,0.7285321245308255,0.9202324183068729,1.0351166946221193,1.1714624433513845,1.4530230818496872,1.319140584715092
2013-09-16,1.1909170082630915,0.39121844277673323,1.8471370436510313,1.0601235804605613,1.5694323110948432,2.1369545198682554,0.9762921192817572,1.3273613419815453,0.7269819799217986,0.9293189459816833,1.0378040568877067,1.180445145196253,1.4575073521755508,1.3179773325177524
2013-09-17,1.1931757088446542,0.4124867699997973,1.8463643965374659,1.0645860469266466,1.5666174838881113,2.1414821821304253,0.9811891970708374,1.3316338930552007,0.7319495586374695,0.9327258354426025,1.0437007621030485,1.1810260906017291,1.4632946951709125,1.3254681814718783
2013-09-18,1.202191174724779,0.5019583602076457,1.8813111188406073,1.0761602742260648,1.589670803027563,2.153580211782084,0.9899611190246064,1.3441845846070757,0.7446158159650179,0.944610687755272,1.0735434970385032,1.187215184720954,1.4748021433718705,1.3355971138211926
2013-09-19,1.199829649877315,0.4704539752422592,1.8774265726718808,1.0744847965698128,1.5862217132601513,2.151118831614129,0.9860966542428182,1.3475457812957288,0.7452259572733971,0.9400564629192635,1.0688859904376984,1.1839473696226577,1.4744768578257714,1.337114168931441
2013-09-20,1.1888308872545734,0.4119743843716954,1.860177369856371,1.0674930685552741,1.574534136154012,2.143010757867619,0.9807895578817158,1.3353250392394274,0.7381181546533412,0.9330539389033697,1.053796819950492,1.1820684996037967,1.468444176974922,1.3332481267829097
2013-09-23,1.1850072553120925,0.38907066252396294,1.853767107745235,1.062865530734154,1.5670265013677582,2.1381321370593747,0.9665944316222929,1.33213064265989,0.7412039073948299,0.9286611623864129,1.0657868768337113,1.1750839498509364,1.4607341801571023,1.330747301172841
2013-09-24,1.1807781708926453,0.38549513769452204,1.8471620244031812,1.0605115914475618,1.566553417189176,2.139088997363319,0.9601399653270473,1.3357622416227923,0.7368976532587185,0.9240043979046221,1.0652604077663688,1.170003782546769,1.4633792036380062,1.331533418817642
2013-09-25,1.176597151728644,0.4030388430563131,1.850595753633809,1.0576211906017121,1.5691550799601137,2.138849911977435,0.9656372095489938,1.3312922613518774,0.7353527361364881,0.9156322882198233,1.058410982267875,1.1621483606622274,1.457278532664637,1.3296360122379962
2013-09-26,1.1800745971115245,0.3869730270321291,1.8566618482781423,1.061466374273154,1.5757608156545158,2.14064199603522,0.9656372095489938,1.335782312060877,0.7390656937353725,0.9208464165029724,1.0570847915128592,1.1657114076350896,1.4667345016765794,1.336636579439274
2013-09-27,1.175236491400255,0.3893624888384858,1.8529516059744182,1.0568699783839364,1.5638082810489398,2.1371833004430623,0.9621576808521201,1.32939662595957,0.7329006367218625,0.9146710565106003,1.05071026129077,1.1657114076350896,1.4668989742128735,1.3350946779769624
2013-09-30,1.167286758707808,0.38340311545105166,1.8428647123394106,1.0515417397521887,1.56025034156189,2.12952353572573,0.9551753097279355,1.32361276914121,0.7266970652877318,0.9039821054491506,1.0496408605676657,1.1635418084399936,1.4631197588821836,1.3324211710164249
2013-10-01,1.1713923216670619,0.35902269107940954,1.8580704515649935,1.0594578582134533,1.564535290088332,2.1359157338846058,0.9622067771673296,1.3298614113722704,0.7354359799872725,0.9100123441444066,1.05258444094068,1.1761922738200359,1.4712013632682588,1.3447505484069475
2013-10-02,1.1671706697568647,0.36229994556428113,1.8586883720700271,1.058513238109907,1.5671426118601266,2.138192640469468,0.9617083379210509,1.3251502052999924,0.7357455900305201,0.9077645746041214,1.0536520538673169,1.1738503499897588,1.47087415203235,1.3439752795599023
2013-10-03,1.1584949068841142,0.35290829807766577,1.8432561353238297,1.0492920935070784,1.5586315803375852,2.12946391584813,0.954223374583475,1.3141780552000746,0.7270847937852933,0.9027581828200328,1.0419246003472022,1.1650456495791643,1.4595812481071628,1.3333121817432825
2013-10-04,1.1635724611984688,0.35002299100645895,1.8396510902019512,1.0568686955408355,1.5731763462281685,2.13959668698865,0.9622672337236637,1.3207042375772546,0.7311409081097398,0.9042678545337459,1.0438124250207406,1.176099346852894,1.4690169387713148,1.3421640369898633
2013-10-07,1.1540660792786999,0.3665586360074917,1.8440558524801796,1.04822371599129,1.5609554904432033,2.1313566386424947,0.9507961652933871,1.31378822421639,0.7267904936134211,0.9010024962332801,1.0389673568114395,1.1649711693222353,1.4549136418770734,1.3323498114793912
2013-10-08,1.144200604435062,0.33524517433803336,1.8326229539049992,1.036577562864942,1.5450144936372798,2.120640468165535,0.938182612749647,1.3024714976076854,0.7108729487716694,0.9010024962332801,1.0460002703885474,1.1505584747945785,1.439112153625493,1.3123120945819777
2013-10-09,1.1458954099164063,0.3394432547588162,1.8323059247236813,1.03730247115306,1.5464648837092212,2.1171104458983305,0.9417597153426825,1.3020310594713362,0.7146788663520591,0.9017583239482592,1.0500286464770983,1.1487558950845163,1.4345489349471885,1.3076975254495382
2013-10-10,1.1674134859383332,0.32439315459502416,1.8562361192573562,1.0588603340031786,1.567711116263548,2.13567663115048,0.970272739897151,1.3277964692190307,0.7314243270082066,0.9203939757853261,1.0650100393844746,1.1720350759777356,1.4578088732407601,1.3302573224037317
